id,video_id,text,label,raw_response,matched_keywords,label_prior,model
UgxJKpULczwpqMsR-v14AaABAg,8W94yWJHw6A,Азыркы биликтегилер бары уча тартып жугурушуп жургон кошоматчы шылундар Акылбек Талаибек буларды качан жоп беришет ошолорду тазалаш керек карапаим ел ошондои карапаим ел ишенет елек бугун кармалат ертеси боштондукта тангаласын,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzCn-DhO32Pd1SC22l4AaABAg,9SK6boOSZX0,Вы чо труси бляд как женщина убивает 5и и 6 летни и женщина с дрони ударит масчиди и медисински машина и простой люди убивает каждое неделя после остановить огонь вы убивает Таджикиский Солдат с БМП и БТР танки Бесплотник Дрон чо вы думает мы сидим если вы муслман будет. Не ударит с дронм Масчид места для молитва намаз вы начинает война потом мы ответим вы бегат и солдати киргизия сдаваться 1перви Мы мусульман мы некогда не начинаем война. мы всегда ответим КРОВ даём ЗЕМЛЯ нет и ШАХИДА НЕЗАБУДЕМ 🇹🇯 АЛЛОХУ АКБАР,hate,hate,бля,potentially_hate,CohereForAI/aya-expanse-8b
UgzXTP4sNb-azXvcE-14AaABAg,9SK6boOSZX0,"тажиктер жыргап, каалаган убакта кол салып, элибизди өлтүрүп. Садыр Жапаров отставкага кет лох экенсиң",hate,hate,өлтүрү,potentially_hate,CohereForAI/aya-expanse-8b
Ugx8ZCK8iUAVWDvcsht4AaABAg,GE9a-UY4I7E,Эшектек атып салат деп корктук дегенин кара атыш керек болчу болбосо сени атыш керек,hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
UghwIXVfnUtwongCoAEC,GE9a-UY4I7E,Ошол коммиссиянын корутундусунда жазылган нерсеге эмес мыйзам чегинде караш керек болчу суранды менин кабинетиме журналиссттер толуп кетти деп андай суранычтар турмодо канча сен анын бироону дагы уккан эмессин укпайсын дагы турмодо куноосу жок жаткандар толтура а сен кот кот жалап журуп отуп кетесин атын калат Турсунбек Акун деген калыс карай албайсынбы жыл уйуно барып ич дарынды,offensive,offensive,жалап,potentially_hate,CohereForAI/aya-expanse-8b
UgzCHdNSrJvpvl2tw8h4AaABAg,KSVY5SRkfn8,Болмок тургай болгон опг болгон 100 процент Садыр эле корбой журбосо эл ьут коруп жон териси менен сезип айтып камалып келбедиби,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugw-0XjCUc3HD6p0-Z54AaABAg,MzmJyHQlS5Y,Тубаса туулган Ууру экен да Атасы кандай киши болгон Ууру окшойт да,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugyx-1HIun-dZF5NRdl4AaABAg,HeGfRTka3TQ,Айзада суйлогондо психолог Тор да олтуруп калды го ОЗУ ачылып,non_hate,non_hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
Ugx32T54Wmj4bxuNiq14AaABAg,MzmJyHQlS5Y,Сокени матраимов шайлаган президнт кылып,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugz5yitMxpBtC08FlSB4AaABAg,rcF3WelvY18,"Тооба, тооба😳😳, кандай жиркенч, шайтандар, тукуму жамандар, оно баланы карасан акмак татуировка жасап мойнуна, кыргыз болбой ол, силерге ташбаран, ташбаран 😡😡😡",hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgwLKNYIBaCVJRZbIBF4AaABAg,bXQ7pHLuXSc,Жун баш Максим аябай арыктаптыр го.Олсон соогун келбесин акмак карапайым элдин акчасын алып ошол жерде кайсы бетти менен жашап атасын. КОРДУНУЗБУ БУЛ АЯЛДЫН АЙТЫП АТКАНЫН КЫРГЫЗСТАНДАН АКЧА ЧЫГАРЫП КЕТКЕНИ ДАЛИЛ БАР ЭКЕН. ТУУЛГАН ЖЕРДИН ТОПУРАГЫ АЛТЫН ОШОНУ МАКСИМ БИЛБЕЙБИ? КАРГЫШ ТИЙСИН ТУУЛГАН ЖЕРДИН ТОПУРАГЫ САГА БУЮРБАСЫН.БРИТАНИЯНЫН ОЗУНУН ЖАРАНДАРЫ БАЙЛАРЫ ДА АЛА АЛБАЙТ ДЕП АТАТ ГО.УРМАТТУУ КЫРГЫЗСТАНДЫКТАР ОЗУНУЗДОР КОРДУНУЗДОР КАНТИП БАКИЕВТЕР УШУНЧА АКЧАНЫ АШ КЫЛАТ,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgyojZNbcgI05C5080Z4AaABAg,GE9a-UY4I7E,Рысбек акматбаев котунорду айрымак суки бирден айрымак акчага сатылган праститутки котунорду бергиле эми,hate,hate,сатылган,potentially_hate,CohereForAI/aya-expanse-8b
UgxA8nsUZqGOPAcdoah4AaABAg,9SK6boOSZX0,Аллаху Акбар деп кыйкырып коет. Точно террористы. Эмне тийешеси бар элдерди олтуруп мактанып мусульман деп. Ит эле болот экен,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
Ugw9QAEYO6J5_r0gDNR4AaABAg,9SK6boOSZX0,Тажиктер эл эмес эле жапайы манкурттар.кудай жазаласын силерди.мусулман мусулманга да согуш кылабы? Айбандар.,hate,hate,манкурт,potentially_hate,CohereForAI/aya-expanse-8b
UgwGzEMYsBPNrTVI2z94AaABAg,MzmJyHQlS5Y,"Шайлоо Атазов тоже не чист! На публику играет кода в жогору кеңеше говорит на трибуне, тоже убрать, про Бабанов слово нет это отдельно тема",hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugxu5_50VLRR_DKolzR4AaABAg,9SK6boOSZX0,Братья Тожики! Кыргызстан миролюбивая страна напали вы а не мы.,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwVAjKWDiC3FomAmpR4AaABAg,MzmJyHQlS5Y,"Аллама мин мертен шугур,,, Аллам озу жиберген окшойт биздин Президен тибиз ди, 👍👍👍",hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxBB_dIadPOcFfZ1YJ4AaABAg,KSVY5SRkfn8,Садыр Жапаров молодец шундай иштеш керек мына там бердим,non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwpgLjzDORglmpGyK54AaABAg,GE9a-UY4I7E,Азиздин ордуна Саланованы камаш керек. Бир кун келет ушул кылган ишинер учун жооб бересинер. Тарых корсотот.,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxVKVewccFfMHvMlc54AaABAg,HeGfRTka3TQ,Айзада акуулду экен,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugz_DwlSJmHPErVnlh54AaABAg,HeGfRTka3TQ,Ал акмакты антарасынан чаап салыш керек,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgxZF_bBgGvSv6fgOCp4AaABAg,rcF3WelvY18,Жолук салынгандарда чегип жататго шерменде оромолду алып сал акмак аял,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgwyC2sv0sV1Swa7uG54AaABAg,MzmJyHQlS5Y,Беш бакан емес.Беш камансынар да.,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugyy95BEds_CMLIFliF4AaABAg,KSVY5SRkfn8,Законный опг ларды бир ооздуктагылачы😅,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgymAS9DRGIULx-ctBZ4AaABAg,9SK6boOSZX0,Джапджиктер енен драйн десе,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugy0iWtsDX3LsEwYxgd4AaABAg,GE9a-UY4I7E,Менин колумдан келсего баарынарды жардырып бир жерге топтоп туруп олтуруп чекеден анан онолмокпуз,offensive,offensive,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
Ugh7cJrmM3HC4ngCoAEC,GE9a-UY4I7E,АКЧАГА САТЫЛГАН. НАМЫСЫ ЖОК КОТОК БАШТАР КАЧЫРЫП ЖИБЕРДИ ДА БУЛ ЭШЕКТИ,offensive,offensive,коток|сатылган|эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgyKehIrR5a3FCIx2uF4AaABAg,8W94yWJHw6A,"Менда ойлочумун Бул миллионду Элдин уулу деп, көрсө Элдин душманы турбайбы, чет жактан келген зыяндуу товарларды акча берсе киргизе берген экенда, азыр да жолун таап киргизип жатышат акмактар",hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgztYCLasku3Ki0lYTN4AaABAg,iM4S3PDEGDg,"Жапаров КЕТСИН!!! Анын Чыккынчы Экендигин Али ЭЛ Биле Элекпи???? Кыргызстандын Жарымы Уже КЫТАЙДЫКЫ!!!!! Эшектер,!!!",hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgxPqu3NpZo5EHVuRZZ4AaABAg,KSVY5SRkfn8,ОПГнын баары бул жакта турбайбы Камчы Колбайевти бул ОПГ эле олтуруп койгон го,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgiWG8vFFPruw3gCoAEC,GE9a-UY4I7E,Чечен канча адамды олтуруп салды ага ким жооп берет,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgwN4tQ6u1jecYhdTM14AaABAg,mOGb4Wzdbv4,"Абийир, уят жок болгондо дин да жардам бербейт. Мечитке беш маал барып ууру кылып, зордукчулук кылгандар, сойкулукту уюштуруп бизнес кылгандар көбөйдү. Катуу тартип керек. Мыйзамдуу түрдө эмгек түрмөлөрүнө (концетрация лагерлер не) 10 жылдан кем эмес убакыт иштетүү керек. Ошондо адам укугу бузулду деп кыйкырган жар болот. Ошолорду да ошол лагерлер не кесүү туура болоор эле. Гумандуулук чектелүү болмоюн ар ким батыштын акчаларын алып акмакчылыкка бара берет.",non_hate,non_hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgyGo7otIjXvi40q_Nx4AaABAg,rcF3WelvY18,Акмактар жаш муундарды бузуп жатат.жок кылгыла.камагыла ар бирини он жылга,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
Ugw8Zduy-ZCBPSLQZLB4AaABAg,GE9a-UY4I7E,"Мед. Заключениясын берген профессору камаш кк, азизтин эжеси олко башчысына разычылык билдирип жатпайбы, уже белгилу болду да кимдин колу бар",offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyBHhVYZ93Swzwymul4AaABAg,iM4S3PDEGDg,Ушакчылар кыларга жумушунар жокпу,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugxam_sdvka1nSDr9pt4AaABAg,MzmJyHQlS5Y,райимди нполор сындырды себеби кучтуу тын Адам чыкпаш керек ел аралык бизнес талашуу кыргыздар нполорго сатылганы окундурот байсалов Акаев булар кыргызстанды жок кылганга аракеттенишет,hate,hate,сатылган,potentially_hate,CohereForAI/aya-expanse-8b
Ugzx1-1DkmTJetFlMMV4AaABAg,va4UkKaVJ8k,Булардын зыяндан башка пайдасы жок Эл бузарлар тундо буларды машинага салып баарын жок кылбаса кобойуп кетет.,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
